"711,23.72,0,,Aucune,		"
"712,23.75,0,,Aucune,		"
"713,23.79,0,,Aucune,		"
"714,23.82,0,,Aucune,		"
"715,23.85,0,,Aucune,		"
"716,23.89,0,,Aucune,		"
"717,23.92,0,,Aucune,		"
"718,23.95,0,,Aucune,		"
"719,23.99,0,,Aucune,		"
"720,24.02,0,,Aucune,		"
"721,24.05,0,,Aucune,		"
"722,24.09,0,,Aucune,		"
"723,24.12,0,,Aucune,		"
"724,24.15,0,,Aucune,		"
"725,24.19,0,,Aucune,		"
"726,24.22,0,,Aucune,		"
"727,24.25,0,,Aucune,		"
"728,24.29,0,,Aucune,		"
"729,24.32,0,,Aucune,		"
"730,24.35,0,,Aucune,		"
"731,24.39,0,,Aucune,		"
"732,24.42,0,,Aucune,		"
"733,24.45,0,,Aucune,		"
"734,24.49,0,,Aucune,		"
"735,24.52,0,,Aucune,		"
"736,24.55,0,,Aucune,		"
"737,24.59,0,,Aucune,		"
"738,24.62,0,,Aucune,		"
"739,24.65,0,,Aucune,		"
"740,24.69,0,,Aucune,		"
"741,24.72,0,,Aucune,		"
"742,24.75,0,,Aucune,		"
"743,24.79,0,,Aucune,		"
"744,24.82,0,,Aucune,		"
"745,24.85,0,,Aucune,		"
"746,24.89,0,,Aucune,		"
"747,24.92,0,,Aucune,		"
"748,24.95,0,,Aucune,		"
"749,24.99,0,,Aucune,		"
"750,25.02,0,,Aucune,		"
"751,25.05,0,,Aucune,		"
"752,25.09,0,,Aucune,		"
"753,25.12,0,,Aucune,		"
"754,25.15,0,,Aucune,		"
"755,25.19,0,,Aucune,		"
"756,25.22,0,,Aucune,		"
"757,25.25,0,,Aucune,		"
"758,25.29,0,,Aucune,		"
"759,25.32,0,,Aucune,		"
"760,25.35,0,,Aucune,		"
"761,25.39,0,,Aucune,		"
"762,25.42,0,,Aucune,		"
"763,25.45,0,,Aucune,		"
"764,25.49,0,,Aucune,		"
"765,25.52,0,,Aucune,		"
"766,25.55,0,,Aucune,		"
"767,25.59,0,,Aucune,		"
"768,25.62,0,,Aucune,		"
"769,25.65,0,,Aucune,		"
"770,25.69,0,,Aucune,		"
"771,25.72,0,,Aucune,		"
"772,25.75,0,,Aucune,		"
"773,25.79,0,,Aucune,		"
"774,25.82,0,,Aucune,		"
"775,25.85,0,,Aucune,		"
"776,25.89,0,,Aucune,		"
"777,25.92,0,,Aucune,		"
"778,25.95,0,,Aucune,		"
"779,25.99,0,,Aucune,		"
"780,26.02,0,,Aucune,		"
"781,26.05,0,,Aucune,		"
"782,26.09,0,,Aucune,		"
"783,26.12,0,,Aucune,		"
"784,26.15,0,,Aucune,		"
"785,26.19,0,,Aucune,		"
"786,26.22,0,,Aucune,		"
"787,26.25,0,,Aucune,		"
"788,26.29,0,,Aucune,		"
"789,26.32,0,,Aucune,		"
"790,26.35,0,,Aucune,		"
"791,26.39,0,,Aucune,		"
"792,26.42,0,,Aucune,		"
"793,26.45,0,,Aucune,		"
"794,26.49,0,,Aucune,		"
"795,26.52,0,,Aucune,		"
"796,26.55,0,,Aucune,		"
"797,26.59,0,,Aucune,		"
"798,26.62,0,,Aucune,		"
"799,26.65,0,,Aucune,		"
"800,26.69,0,,Aucune,		"
"801,26.72,0,,Aucune,		"
"802,26.75,0,,Aucune,		"
"803,26.79,0,,Aucune,		"
"804,26.82,0,,Aucune,		"
"805,26.85,0,,Aucune,		"
"806,26.89,0,,Aucune,		"
"807,26.92,0,,Aucune,		"
"808,26.95,0,,Aucune,		"
"809,26.99,0,,Aucune,		"
"810,27.02,0,,Aucune,		"
"811,27.05,0,,Aucune,		"
"812,27.09,0,,Aucune,		"
"813,27.12,0,,Aucune,		"
"814,27.15,0,,Aucune,		"
"815,27.19,0,,Aucune,		"
"816,27.22,0,,Aucune,		"
"817,27.25,0,,Aucune,		"
"818,27.29,0,,Aucune,		"
"819,27.32,0,,Aucune,		"
"820,27.35,0,,Aucune,		"
"821,27.39,0,,Aucune,		"
"822,27.42,0,,Aucune,		"
"823,27.45,0,,Aucune,		"
"824,27.49,0,,Aucune,		"
"825,27.52,0,,Aucune,		"
"826,27.55,0,,Aucune,		"
"827,27.59,0,,Aucune,		"
"828,27.62,0,,Aucune,		"
"829,27.65,0,,Aucune,		"
"830,27.69,0,,Aucune,		"
"831,27.72,0,,Aucune,		"
"832,27.75,0,,Aucune,		"
"833,27.79,0,,Aucune,		"
"834,27.82,0,,Aucune,		"
"835,27.85,0,,Aucune,		"
"836,27.89,0,,Aucune,		"
"837,27.92,0,,Aucune,		"
"838,27.95,0,,Aucune,		"
"839,27.99,0,,Aucune,		"
"840,28.02,0,,Aucune,		"
"841,28.06,0,,Aucune,		"
"842,28.09,0,,Aucune,		"
"843,28.12,0,,Aucune,		"
"844,28.16,0,,Aucune,		"
"845,28.19,0,,Aucune,		"
"846,28.22,0,,Aucune,		"
"847,28.26,0,,Aucune,		"
"848,28.29,0,,Aucune,		"
"849,28.32,0,,Aucune,		"
"850,28.36,0,,Aucune,		"
"851,28.39,0,,Aucune,		"
"852,28.42,0,,Aucune,		"
"853,28.46,0,,Aucune,		"
"854,28.49,0,,Aucune,		"
"855,28.52,0,,Aucune,		"
"856,28.56,0,,Aucune,		"
"857,28.59,0,,Aucune,		"
"858,28.62,0,,Aucune,		"
"859,28.66,0,,Aucune,		"
"860,28.69,0,,Aucune,		"
"861,28.72,0,,Aucune,		"
"862,28.76,0,,Aucune,		"
"863,28.79,0,,Aucune,		"
"864,28.82,0,,Aucune,		"
"865,28.86,0,,Aucune,		"
"866,28.89,0,,Aucune,		"
"867,28.92,0,,Aucune,		"
"868,28.96,0,,Aucune,		"
"869,28.99,0,,Aucune,		"
"870,29.02,0,,Aucune,		"
"871,29.06,0,,Aucune,		"
"872,29.09,0,,Aucune,		"
"873,29.12,0,,Aucune,		"
"874,29.16,0,,Aucune,		"
"875,29.19,0,,Aucune,		"
"876,29.22,0,,Aucune,		"
"877,29.26,0,,Aucune,		"
"878,29.29,0,,Aucune,		"
"879,29.32,0,,Aucune,		"
"880,29.36,0,,Aucune,		"
"881,29.39,0,,Aucune,		"
"882,29.42,0,,Aucune,		"
"883,29.46,0,,Aucune,		"
"884,29.49,0,,Aucune,		"
"885,29.52,0,,Aucune,		"
"886,29.56,0,,Aucune,		"
"887,29.59,0,,Aucune,		"
"888,29.62,0,,Aucune,		"
"889,29.66,0,,Aucune,		"
"890,29.69,0,,Aucune,		"
"891,29.72,0,,Aucune,		"
"892,29.76,0,,Aucune,		"
"893,29.79,0,,Aucune,		"
"894,29.82,1,21,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"895,29.86,0,,Aucune,		"
"896,29.89,1,22,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"897,29.92,2,22,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"897,29.92,2,23,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"898,29.96,2,22,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"898,29.96,2,23,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"899,29.99,2,22,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"899,29.99,2,23,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"900,30.02,2,22,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"900,30.02,2,23,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"901,30.06,0,,Aucune,		"
"902,30.09,1,24,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"903,30.12,1,24,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"904,30.16,0,,Aucune,		"
"905,30.19,0,,Aucune,		"
"906,30.22,0,,Aucune,		"
"907,30.26,0,,Aucune,		"
"908,30.29,0,,Aucune,		"
"909,30.32,0,,Aucune,		"
"910,30.36,0,,Aucune,		"
"911,30.39,0,,Aucune,		"
"912,30.42,0,,Aucune,		"
"913,30.46,0,,Aucune,		"
"914,30.49,1,25,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"915,30.52,1,25,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"916,30.56,1,25,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"917,30.59,0,,Aucune,		"
"918,30.62,0,,Aucune,		"
"919,30.66,0,,Aucune,		"
"920,30.69,0,,Aucune,		"
"921,30.72,0,,Aucune,		"
"922,30.76,0,,Aucune,		"
"923,30.79,0,,Aucune,		"
"924,30.82,0,,Aucune,		"
"925,30.86,0,,Aucune,		"
"926,30.89,0,,Aucune,		"
"927,30.92,0,,Aucune,		"
"928,30.96,0,,Aucune,		"
"929,30.99,0,,Aucune,		"
"930,31.02,0,,Aucune,		"
"931,31.06,0,,Aucune,		"
"932,31.09,0,,Aucune,		"
"933,31.12,0,,Aucune,		"
"934,31.16,0,,Aucune,		"
"935,31.19,0,,Aucune,		"
"936,31.22,0,,Aucune,		"
"937,31.26,0,,Aucune,		"
"938,31.29,0,,Aucune,		"
"939,31.32,0,,Aucune,		"
"940,31.36,0,,Aucune,		"
"941,31.39,0,,Aucune,		"
"942,31.42,0,,Aucune,		"
"943,31.46,0,,Aucune,		"
"944,31.49,0,,Aucune,		"
"945,31.52,0,,Aucune,		"
"946,31.56,0,,Aucune,		"
"947,31.59,0,,Aucune,		"
"948,31.62,0,,Aucune,		"
"949,31.66,0,,Aucune,		"
"950,31.69,0,,Aucune,		"
"951,31.72,0,,Aucune,		"
"952,31.76,0,,Aucune,		"
"953,31.79,0,,Aucune,		"
"954,31.82,0,,Aucune,		"
"955,31.86,0,,Aucune,		"
"956,31.89,0,,Aucune,		"
"957,31.92,0,,Aucune,		"
"958,31.96,0,,Aucune,		"
"959,31.99,0,,Aucune,		"
"960,32.02,0,,Aucune,		"
"961,32.06,0,,Aucune,		"
"962,32.09,0,,Aucune,		"
"963,32.12,0,,Aucune,		"
"964,32.16,0,,Aucune,		"
"965,32.19,0,,Aucune,		"
"966,32.22,0,,Aucune,		"
"967,32.26,0,,Aucune,		"
"968,32.29,0,,Aucune,		"
"969,32.32,0,,Aucune,		"
"970,32.36,0,,Aucune,		"
"971,32.39,0,,Aucune,		"
"972,32.43,0,,Aucune,		"
"973,32.46,0,,Aucune,		"
"974,32.49,0,,Aucune,		"
"975,32.53,0,,Aucune,		"
"976,32.56,0,,Aucune,		"
"977,32.59,0,,Aucune,		"
"978,32.63,0,,Aucune,		"
"979,32.66,0,,Aucune,		"
"980,32.69,0,,Aucune,		"
"981,32.73,0,,Aucune,		"
"982,32.76,0,,Aucune,		"
"983,32.79,0,,Aucune,		"
"984,32.83,0,,Aucune,		"
"985,32.86,0,,Aucune,		"
"986,32.89,0,,Aucune,		"
"987,32.93,0,,Aucune,		"
"988,32.96,0,,Aucune,		"
"989,32.99,0,,Aucune,		"
"990,33.03,0,,Aucune,		"
"991,33.06,0,,Aucune,		"
"992,33.09,0,,Aucune,		"
"993,33.13,0,,Aucune,		"
"994,33.16,0,,Aucune,		"
"995,33.19,0,,Aucune,		"
"996,33.23,0,,Aucune,		"
"997,33.26,0,,Aucune,		"
"998,33.29,0,,Aucune,		"
"999,33.33,0,,Aucune,		"
"1000,33.36,0,,Aucune,		"
"1001,33.39,0,,Aucune,		"
"1002,33.43,0,,Aucune,		"
"1003,33.46,0,,Aucune,		"
"1004,33.49,0,,Aucune,		"
"1005,33.53,0,,Aucune,		"
"1006,33.56,0,,Aucune,		"
"1007,33.59,0,,Aucune,		"
"1008,33.63,0,,Aucune,		"
"1009,33.66,0,,Aucune,		"
"1010,33.69,0,,Aucune,		"
"1011,33.73,0,,Aucune,		"
"1012,33.76,0,,Aucune,		"
"1013,33.79,0,,Aucune,		"
"1014,33.83,0,,Aucune,		"
"1015,33.86,0,,Aucune,		"
"1016,33.89,0,,Aucune,		"
"1017,33.93,0,,Aucune,		"
"1018,33.96,0,,Aucune,		"
"1019,33.99,0,,Aucune,		"
"1020,34.03,0,,Aucune,		"
"1021,34.06,0,,Aucune,		"
"1022,34.09,0,,Aucune,		"
"1023,34.13,0,,Aucune,		"
"1024,34.16,0,,Aucune,		"
"1025,34.19,0,,Aucune,		"
"1026,34.23,0,,Aucune,		"
"1027,34.26,0,,Aucune,		"
"1028,34.29,0,,Aucune,		"
"1029,34.33,0,,Aucune,		"
"1030,34.36,0,,Aucune,		"
"1031,34.39,0,,Aucune,		"
"1032,34.43,0,,Aucune,		"
"1033,34.46,0,,Aucune,		"
"1034,34.49,0,,Aucune,		"
"1035,34.53,0,,Aucune,		"
"1036,34.56,0,,Aucune,		"
"1037,34.59,0,,Aucune,		"
"1038,34.63,0,,Aucune,		"
"1039,34.66,0,,Aucune,		"
"1040,34.69,0,,Aucune,		"
"1041,34.73,0,,Aucune,		"
"1042,34.76,0,,Aucune,		"
"1043,34.79,0,,Aucune,		"
"1044,34.83,0,,Aucune,		"
"1045,34.86,0,,Aucune,		"
"1046,34.89,0,,Aucune,		"
"1047,34.93,0,,Aucune,		"
"1048,34.96,0,,Aucune,		"
"1049,34.99,0,,Aucune,		"
"1050,35.03,0,,Aucune,		"
"1051,35.06,0,,Aucune,		"
"1052,35.09,0,,Aucune,		"
"1053,35.13,0,,Aucune,		"
"1054,35.16,0,,Aucune,		"
"1055,35.19,0,,Aucune,		"
"1056,35.23,0,,Aucune,		"
"1057,35.26,0,,Aucune,		"
"1058,35.29,0,,Aucune,		"
"1059,35.33,0,,Aucune,		"
"1060,35.36,0,,Aucune,		"
"1061,35.39,0,,Aucune,		"
"1062,35.43,0,,Aucune,		"
"1063,35.46,0,,Aucune,		"
"1064,35.49,0,,Aucune,		"
"1065,35.53,0,,Aucune,		"
"1066,35.56,0,,Aucune,		"
"1067,35.59,0,,Aucune,		"
"1068,35.63,0,,Aucune,		"
"1069,35.66,0,,Aucune,		"
"1070,35.69,0,,Aucune,		"
"1071,35.73,0,,Aucune,		"
"1072,35.76,0,,Aucune,		"
"1073,35.79,0,,Aucune,		"
"1074,35.83,0,,Aucune,		"
"1075,35.86,0,,Aucune,		"
"1076,35.89,0,,Aucune,		"
"1077,35.93,0,,Aucune,		"
"1078,35.96,0,,Aucune,		"
"1079,35.99,0,,Aucune,		"
"1080,36.03,0,,Aucune,		"
"1081,36.06,0,,Aucune,		"
"1082,36.09,0,,Aucune,		"
"1083,36.13,0,,Aucune,		"
"1084,36.16,0,,Aucune,		"
"1085,36.19,0,,Aucune,		"
"1086,36.23,0,,Aucune,		"
"1087,36.26,0,,Aucune,		"
"1088,36.29,0,,Aucune,		"
"1089,36.33,0,,Aucune,		"
"1090,36.36,0,,Aucune,		"
"1091,36.39,0,,Aucune,		"
"1092,36.43,0,,Aucune,		"
"1093,36.46,0,,Aucune,		"
"1094,36.49,0,,Aucune,		"
"1095,36.53,0,,Aucune,		"
"1096,36.56,0,,Aucune,		"
"1097,36.59,0,,Aucune,		"
"1098,36.63,0,,Aucune,		"
"1099,36.66,0,,Aucune,		"
"1100,36.70,0,,Aucune,		"
"1101,36.73,0,,Aucune,		"
"1102,36.76,0,,Aucune,		"
"1103,36.80,0,,Aucune,		"
"1104,36.83,0,,Aucune,		"
"1105,36.86,0,,Aucune,		"
"1106,36.90,0,,Aucune,		"
"1107,36.93,0,,Aucune,		"
"1108,36.96,0,,Aucune,		"
"1109,37.00,0,,Aucune,		"
"1110,37.03,0,,Aucune,		"
"1111,37.06,0,,Aucune,		"
"1112,37.10,0,,Aucune,		"
"1113,37.13,0,,Aucune,		"
"1114,37.16,0,,Aucune,		"
"1115,37.20,0,,Aucune,		"
"1116,37.23,0,,Aucune,		"
"1117,37.26,0,,Aucune,		"
"1118,37.30,0,,Aucune,		"
"1119,37.33,0,,Aucune,		"
"1120,37.36,0,,Aucune,		"
"1121,37.40,0,,Aucune,		"
"1122,37.43,0,,Aucune,		"
"1123,37.46,0,,Aucune,		"
"1124,37.50,0,,Aucune,		"
"1125,37.53,0,,Aucune,		"
"1126,37.56,0,,Aucune,		"
"1127,37.60,0,,Aucune,		"
"1128,37.63,0,,Aucune,		"
"1129,37.66,0,,Aucune,		"
"1130,37.70,0,,Aucune,		"
"1131,37.73,0,,Aucune,		"
"1132,37.76,0,,Aucune,		"
"1133,37.80,0,,Aucune,		"
"1134,37.83,0,,Aucune,		"
"1135,37.86,0,,Aucune,		"
"1136,37.90,0,,Aucune,		"
"1137,37.93,0,,Aucune,		"
"1138,37.96,0,,Aucune,		"
"1139,38.00,0,,Aucune,		"
"1140,38.03,0,,Aucune,		"
"1141,38.06,0,,Aucune,		"
"1142,38.10,0,,Aucune,		"
"1143,38.13,0,,Aucune,		"
"1144,38.16,0,,Aucune,		"
"1145,38.20,0,,Aucune,		"
"1146,38.23,0,,Aucune,		"
"1147,38.26,0,,Aucune,		"
"1148,38.30,0,,Aucune,		"
"1149,38.33,0,,Aucune,		"
"1150,38.36,0,,Aucune,		"
"1151,38.40,0,,Aucune,		"
"1152,38.43,0,,Aucune,		"
"1153,38.46,0,,Aucune,		"
"1154,38.50,0,,Aucune,		"
"1155,38.53,0,,Aucune,		"
"1156,38.56,0,,Aucune,		"
"1157,38.60,0,,Aucune,		"
"1158,38.63,0,,Aucune,		"
"1159,38.66,0,,Aucune,		"
"1160,38.70,0,,Aucune,		"
"1161,38.73,0,,Aucune,		"
"1162,38.76,0,,Aucune,		"
"1163,38.80,0,,Aucune,		"
"1164,38.83,0,,Aucune,		"
"1165,38.86,0,,Aucune,		"
"1166,38.90,0,,Aucune,		"
"1167,38.93,0,,Aucune,		"
"1168,38.96,0,,Aucune,		"
"1169,39.00,0,,Aucune,		"
"1170,39.03,0,,Aucune,		"
"1171,39.06,0,,Aucune,		"
"1172,39.10,0,,Aucune,		"
"1173,39.13,0,,Aucune,		"
"1174,39.16,0,,Aucune,		"
"1175,39.20,0,,Aucune,		"
"1176,39.23,0,,Aucune,		"
"1177,39.26,0,,Aucune,		"
"1178,39.30,0,,Aucune,		"
"1179,39.33,0,,Aucune,		"
"1180,39.36,0,,Aucune,		"
"1181,39.40,0,,Aucune,		"
"1182,39.43,0,,Aucune,		"
"1183,39.46,0,,Aucune,		"
"1184,39.50,0,,Aucune,		"
"1185,39.53,0,,Aucune,		"
"1186,39.56,0,,Aucune,		"
"1187,39.60,0,,Aucune,		"
"1188,39.63,0,,Aucune,		"
"1189,39.66,0,,Aucune,		"
"1190,39.70,0,,Aucune,		"
"1191,39.73,0,,Aucune,		"
"1192,39.76,0,,Aucune,		"
"1193,39.80,0,,Aucune,		"
"1194,39.83,0,,Aucune,		"
"1195,39.86,0,,Aucune,		"
"1196,39.90,0,,Aucune,		"
"1197,39.93,0,,Aucune,		"
"1198,39.96,0,,Aucune,		"
"1199,40.00,0,,Aucune,		"
"1200,40.03,0,,Aucune,		"
"1201,40.06,0,,Aucune,		"
"1202,40.10,0,,Aucune,		"
"1203,40.13,0,,Aucune,		"
"1204,40.16,0,,Aucune,		"
"1205,40.20,0,,Aucune,		"
"1206,40.23,0,,Aucune,		"
"1207,40.26,0,,Aucune,		"
"1208,40.30,0,,Aucune,		"
"1209,40.33,0,,Aucune,		"
"1210,40.36,0,,Aucune,		"
"1211,40.40,0,,Aucune,		"
"1212,40.43,0,,Aucune,		"
"1213,40.46,0,,Aucune,		"
"1214,40.50,0,,Aucune,		"
"1215,40.53,0,,Aucune,		"
"1216,40.56,0,,Aucune,		"
"1217,40.60,0,,Aucune,		"
"1218,40.63,0,,Aucune,		"
"1219,40.66,0,,Aucune,		"
"1220,40.70,0,,Aucune,		"
"1221,40.73,0,,Aucune,		"
"1222,40.76,0,,Aucune,		"
"1223,40.80,0,,Aucune,		"
"1224,40.83,0,,Aucune,		"
"1225,40.86,0,,Aucune,		"
"1226,40.90,0,,Aucune,		"
"1227,40.93,0,,Aucune,		"
"1228,40.96,0,,Aucune,		"
"1229,41.00,0,,Aucune,		"
"1230,41.03,0,,Aucune,		"
"1231,41.07,0,,Aucune,		"
"1232,41.10,0,,Aucune,		"
"1233,41.13,0,,Aucune,		"
"1234,41.17,0,,Aucune,		"
"1235,41.20,0,,Aucune,		"
"1236,41.23,0,,Aucune,		"
"1237,41.27,0,,Aucune,		"
"1238,41.30,0,,Aucune,		"
"1239,41.33,0,,Aucune,		"
"1240,41.37,0,,Aucune,		"
"1241,41.40,0,,Aucune,		"
"1242,41.43,0,,Aucune,		"
"1243,41.47,0,,Aucune,		"
"1244,41.50,0,,Aucune,		"
"1245,41.53,0,,Aucune,		"
"1246,41.57,0,,Aucune,		"
"1247,41.60,0,,Aucune,		"
"1248,41.63,0,,Aucune,		"
"1249,41.67,0,,Aucune,		"
"1250,41.70,0,,Aucune,		"
"1251,41.73,0,,Aucune,		"
"1252,41.77,0,,Aucune,		"
"1253,41.80,0,,Aucune,		"
"1254,41.83,0,,Aucune,		"
"1255,41.87,0,,Aucune,		"
"1256,41.90,0,,Aucune,		"
"1257,41.93,0,,Aucune,		"
"1258,41.97,0,,Aucune,		"
"1259,42.00,0,,Aucune,		"
"1260,42.03,0,,Aucune,		"
"1261,42.07,0,,Aucune,		"
"1262,42.10,0,,Aucune,		"
"1263,42.13,0,,Aucune,		"
"1264,42.17,0,,Aucune,		"
"1265,42.20,0,,Aucune,		"
"1266,42.23,0,,Aucune,		"
"1267,42.27,0,,Aucune,		"
"1268,42.30,0,,Aucune,		"
"1269,42.33,0,,Aucune,		"
"1270,42.37,0,,Aucune,		"
"1271,42.40,0,,Aucune,		"
"1272,42.43,0,,Aucune,		"
"1273,42.47,0,,Aucune,		"
"1274,42.50,0,,Aucune,		"
"1275,42.53,0,,Aucune,		"
"1276,42.57,0,,Aucune,		"
"1277,42.60,0,,Aucune,		"
"1278,42.63,0,,Aucune,		"
"1279,42.67,0,,Aucune,		"
"1280,42.70,0,,Aucune,		"
"1281,42.73,0,,Aucune,		"
"1282,42.77,0,,Aucune,		"
"1283,42.80,0,,Aucune,		"
"1284,42.83,0,,Aucune,		"
"1285,42.87,0,,Aucune,		"
"1286,42.90,0,,Aucune,		"
"1287,42.93,0,,Aucune,		"
"1288,42.97,0,,Aucune,		"
"1289,43.00,0,,Aucune,		"
"1290,43.03,0,,Aucune,		"
"1291,43.07,0,,Aucune,		"
"1292,43.10,0,,Aucune,		"
"1293,43.13,0,,Aucune,		"
"1294,43.17,0,,Aucune,		"
"1295,43.20,0,,Aucune,		"
"1296,43.23,0,,Aucune,		"
"1297,43.27,0,,Aucune,		"
"1298,43.30,0,,Aucune,		"
"1299,43.33,0,,Aucune,		"
"1300,43.37,0,,Aucune,		"
"1301,43.40,0,,Aucune,		"
"1302,43.43,0,,Aucune,		"
"1303,43.47,0,,Aucune,		"
"1304,43.50,0,,Aucune,		"
"1305,43.53,0,,Aucune,		"
"1306,43.57,0,,Aucune,		"
"1307,43.60,0,,Aucune,		"
"1308,43.63,0,,Aucune,		"
"1309,43.67,0,,Aucune,		"
"1310,43.70,0,,Aucune,		"
"1311,43.73,0,,Aucune,		"
"1312,43.77,0,,Aucune,		"
"1313,43.80,0,,Aucune,		"
"1314,43.83,0,,Aucune,		"
"1315,43.87,0,,Aucune,		"
"1316,43.90,0,,Aucune,		"
"1317,43.93,0,,Aucune,		"
"1318,43.97,0,,Aucune,		"
"1319,44.00,0,,Aucune,		"
"1320,44.03,0,,Aucune,		"
"1321,44.07,0,,Aucune,		"
"1322,44.10,0,,Aucune,		"
"1323,44.13,0,,Aucune,		"
"1324,44.17,0,,Aucune,		"
"1325,44.20,0,,Aucune,		"
"1326,44.23,0,,Aucune,		"
"1327,44.27,0,,Aucune,		"
"1328,44.30,0,,Aucune,		"
"1329,44.33,0,,Aucune,		"
"1330,44.37,0,,Aucune,		"
"1331,44.40,0,,Aucune,		"
"1332,44.43,0,,Aucune,		"
"1333,44.47,0,,Aucune,		"
"1334,44.50,0,,Aucune,		"
"1335,44.53,0,,Aucune,		"
"1336,44.57,0,,Aucune,		"
"1337,44.60,0,,Aucune,		"
"1338,44.63,0,,Aucune,		"
"1339,44.67,0,,Aucune,		"
"1340,44.70,0,,Aucune,		"
"1341,44.73,0,,Aucune,		"
"1342,44.77,0,,Aucune,		"
"1343,44.80,0,,Aucune,		"
"1344,44.83,0,,Aucune,		"
"1345,44.87,0,,Aucune,		"
"1346,44.90,0,,Aucune,		"
"1347,44.93,0,,Aucune,		"
"1348,44.97,0,,Aucune,		"
"1349,45.00,0,,Aucune,		"
"1350,45.03,0,,Aucune,		"
"1351,45.07,0,,Aucune,		"
"1352,45.10,0,,Aucune,		"
"1353,45.13,0,,Aucune,		"
"1354,45.17,0,,Aucune,		"
"1355,45.20,0,,Aucune,		"
"1356,45.23,1,26,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"1357,45.27,0,,Aucune,		"
"1358,45.30,1,27,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE	 MAL_ALIGNÉ,?"
"1359,45.34,0,,Aucune,		"
"1360,45.37,0,,Aucune,		"
"1361,45.40,0,,Aucune,		"
"1362,45.44,0,,Aucune,		"
"1363,45.47,0,,Aucune,		"
"1364,45.50,0,,Aucune,		"
"1365,45.54,0,,Aucune,		"
"1366,45.57,0,,Aucune,		"
"1367,45.60,0,,Aucune,		"
"1368,45.64,0,,Aucune,		"
"1369,45.67,0,,Aucune,		"
"1370,45.70,0,,Aucune,		"
"1371,45.74,0,,Aucune,		"
"1372,45.77,0,,Aucune,		"
"1373,45.80,0,,Aucune,		"
"1374,45.84,0,,Aucune,		"
"1375,45.87,0,,Aucune,		"
"1376,45.90,0,,Aucune,		"
"1377,45.94,0,,Aucune,		"
"1378,45.97,0,,Aucune,		"
"1379,46.00,0,,Aucune,		"
"1380,46.04,0,,Aucune,		"
"1381,46.07,0,,Aucune,		"
"1382,46.10,0,,Aucune,		"
"1383,46.14,0,,Aucune,		"
"1384,46.17,0,,Aucune,		"
"1385,46.20,0,,Aucune,		"
"1386,46.24,0,,Aucune,		"
"1387,46.27,0,,Aucune,		"
"1388,46.30,0,,Aucune,		"
"1389,46.34,0,,Aucune,		"
"1390,46.37,0,,Aucune,		"
"1391,46.40,0,,Aucune,		"
"1392,46.44,0,,Aucune,		"
"1393,46.47,0,,Aucune,		"
"1394,46.50,0,,Aucune,		"
"1395,46.54,0,,Aucune,		"
"1396,46.57,0,,Aucune,		"
"1397,46.60,0,,Aucune,		"
"1398,46.64,0,,Aucune,		"
"1399,46.67,0,,Aucune,		"
"1400,46.70,0,,Aucune,		"
"1401,46.74,0,,Aucune,		"
"1402,46.77,0,,Aucune,		"
"1403,46.80,1,28,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"1404,46.84,1,28,PACKAGING_DÉCHIRÉ,?		"
"1405,46.87,1,28,PACKAGING_DÉCHIRÉ	 PAS_TRIANGLE,?	"
"1406,46.90,0,,Aucune,		"
"1407,46.94,0,,Aucune,		"
"1408,46.97,0,,Aucune,		"
"1409,47.00,0,,Aucune,		"
"1410,47.04,0,,Aucune,		"
"1411,47.07,0,,Aucune,		"
"1412,47.10,0,,Aucune,		"
"1413,47.14,0,,Aucune,		"
"1414,47.17,0,,Aucune,		"
"1415,47.20,0,,Aucune,		"
"1416,47.24,0,,Aucune,		"
"1417,47.27,0,,Aucune,		"
"1418,47.30,0,,Aucune,		"
"1419,47.34,0,,Aucune,		"
"1420,47.37,0,,Aucune,		"
"1421,47.40,0,,Aucune,		"
"1422,47.44,0,,Aucune,		"
"1423,47.47,0,,Aucune,		"
"1424,47.50,0,,Aucune,		"
"1425,47.54,0,,Aucune,		"
